ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted
012750,에스원,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,13.61,1.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
302440,SK바이오사이언스,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,1.51,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
483650,달바글로벌,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,32.3,13.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
028670,팬오션,2026-07-20,2026,해운,10.0,10.0,,80.0,False,False,8.88,0.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
031980,피에스케이홀딩스,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,29.35,5.31,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
017800,현대엘리베이터,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,9.3,1.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
014680,한솔케미칼,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,17.8,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
009420,한올바이오파마,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,15.77,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
081660,미스토홀딩스,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,11.76,1.31,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
026960,동서,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,17.3,1.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
279570,케이뱅크,2026-07-20,2026,은행,10.0,10.0,,80.0,False,False,21.19,1.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
011170,롯데케미칼,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,0.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
009970,영원무역홀딩스,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,6.0,0.73,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
226950,올릭스,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,,17.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
089970,브이엠,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,82.91,13.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
237690,에스티팜,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,43.31,4.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005850,에스엘,2026-07-20,2026,자동차부품,10.0,10.0,,80.0,False,False,7.72,0.94,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003690,코리안리,2026-07-20,2026,생명/손해보험,10.0,10.0,,80.0,False,False,8.57,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
161890,한국콜마,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,19.32,2.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000240,한국앤컴퍼니,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,6.76,0.49,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001720,신영증권,2026-07-20,2026,증권,10.0,10.0,,80.0,False,False,10.37,0.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
064760,티씨케이,2026-07-20,2026,비금속,10.0,10.0,,80.0,False,False,34.21,4.52,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
007340,DN오토모티브,2026-07-20,2026,자동차부품,10.0,10.0,,80.0,False,False,7.18,1.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
489790,한화비전,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,50.44,2.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
257720,실리콘투,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,12.45,4.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
004990,롯데지주,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,,0.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
375500,DL이앤씨,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,6.64,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006360,GS건설,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,24.32,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
007070,GS리테일,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,51.06,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
008930,한미사이언스,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,18.56,2.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005290,동진쎄미켐,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,22.06,2.02,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
357780,솔브레인,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,27.22,2.03,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
030000,제일기획,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,9.15,1.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
282330,BGF리테일,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,10.97,1.63,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
139480,이마트,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,15.26,0.19,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
085620,미래에셋생명,2026-07-20,2026,보험,10.0,10.0,,80.0,False,False,15.59,0.83,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
004370,농심,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,11.88,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
263750,펄어비스,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,,2.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
018670,SK가스,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,8.6,0.69,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
319400,현대무벡스,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,179.9,12.74,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
204320,HL만도,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,20.28,0.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
192820,코스맥스,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,16.35,3.6,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
475150,SK이터닉스,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,62.79,7.07,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
051600,한전KPS,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,15.63,1.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
002790,아모레퍼시픽홀딩스,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,18.3,0.64,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
462870,시프트업,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,9.7,2.01,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
420770,기가비스,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,119.36,8.74,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
071970,HD현대마린엔진,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,11.1,3.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
281820,케이씨텍,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,34.33,3.43,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
008770,호텔신라,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,,1.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
089030,테크윙,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,186.5,8.15,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
140860,파크시스템스,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,49.97,7.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
073240,금호타이어,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,4.98,0.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
068760,셀트리온제약,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,44.51,3.96,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
395400,SK리츠,2026-07-20,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
098460,고영,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,111.38,4.91,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
103140,풍산,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,11.23,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
439260,대한조선,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,6.1,1.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
290650,엘앤씨바이오,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,7.73,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
457190,이수스페셜티케미컬,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,2123.08,12.55,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
112610,씨에스윈드,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,46.89,1.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000120,CJ대한통운,2026-07-20,2026,운송·창고,10.0,10.0,,80.0,False,False,6.35,0.35,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
00680K,미래에셋증권2우B,2026-07-20,2026,unknown,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
035900,JYP Ent.,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,9.28,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
131970,두산테스나,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,1053.85,3.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
140410,메지온,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,,91.87,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
032820,우리기술,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,1852.0,12.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
020150,롯데에너지머티리얼즈,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,0.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
007810,코리아써키트,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,38.01,4.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
041510,에스엠,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,4.52,1.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000155,두산우,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
120110,코오롱인더,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,228.89,0.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001800,오리온홀딩스,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,12.68,0.62,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
023590,다우기술,2026-07-20,2026,IT서비스/소프트웨어,10.0,10.0,,80.0,False,False,3.01,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
011210,현대위아,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,15.07,0.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
010170,대한광통신,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,19.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001740,SK네트웍스,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,29.18,0.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
007390,네이처셀,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,23.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
096530,씨젠,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,26.22,1.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001120,LX인터내셔널,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,9.31,0.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
020560,아시아나항공,2026-07-20,2026,운송·창고,10.0,10.0,,80.0,False,False,,1.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006280,녹십자,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,1.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
069620,대웅제약,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,7.11,1.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
183300,코미코,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,27.01,4.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
058610,에스피지,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,151.46,5.36,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
060370,LS마린솔루션,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,120.23,2.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
415640,KB발해인프라,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
089860,롯데렌탈,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,10.32,0.84,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
009155,삼성전기우,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
322000,HD현대에너지솔루션,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,31.5,3.14,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
097230,HJ중공업,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,25.37,1.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
192080,더블유게임즈,2026-07-20,2026,게임/엔터,10.0,10.0,,80.0,False,False,9.13,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
0009K0,에임드바이오,2026-07-20,2026,unknown,10.0,10.0,,80.0,False,False,185.65,6.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
083650,비에이치아이,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,19.41,7.13,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
229640,LS에코에너지,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,29.7,5.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
298020,효성티앤씨,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,114.42,0.79,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
294870,IPARK현대산업개발,2026-07-20,2026,건설,10.0,10.0,,80.0,False,False,7.68,0.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
007310,오뚜기,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,15.31,0.51,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005070,코스모신소재,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,2.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
030530,원익홀딩스,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,43.87,1.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
082920,비츠로셀,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,21.23,3.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
012630,HDC,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,3.33,0.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003540,대신증권,2026-07-20,2026,증권,10.0,10.0,,80.0,False,False,10.53,0.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
181710,NHN,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,35.19,0.76,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
039200,오스코텍,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,22.08,6.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000815,삼성화재우,2026-07-20,2026,보험,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
043260,성호전자,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,12.01,4.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
004000,롯데정밀화학,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,10.84,0.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001430,세아베스틸지주,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,20.45,0.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
361610,SK아이이테크놀로지,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
093370,후성,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,212.6,3.41,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
078600,대주전자재료,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,53.09,4.36,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
017960,한국카본,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,10.84,1.92,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
218410,RFHIC,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,38.28,3.24,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
127120,제이에스링크,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,,15.09,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
458870,씨어스,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,68.15,27.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003570,SNT다이내믹스,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,12.18,0.9,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
066575,LG전자우,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
195940,HK이노엔,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,14.11,0.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003380,하림지주,2026-07-20,2026,금융,10.0,10.0,,80.0,False,False,4.03,0.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
166090,하나머티리얼즈,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,26.81,2.21,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000080,하이트진로,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,25.02,0.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
300720,한일시멘트,2026-07-20,2026,비금속,10.0,10.0,,80.0,False,False,13.2,0.55,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
031330,에스에이엠티,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,13.1,2.04,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
323280,태성,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.8,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003090,대웅,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,3.81,0.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
036540,SFA반도체,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,1.95,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000210,DL,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,0.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003240,태광산업,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,8.79,0.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
077970,STX엔진,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,12.91,2.71,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003530,한화투자증권,2026-07-20,2026,증권,10.0,10.0,,80.0,False,False,9.25,0.46,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
185750,종근당,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,11.44,0.88,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
280360,롯데웰푸드,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,12.17,0.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
005300,롯데칠성,2026-07-20,2026,음식료·담배,10.0,10.0,,80.0,False,False,21.03,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
034230,파라다이스,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,9.07,0.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
475830,오름테라퓨틱,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,6.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006120,SK디스커버리,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,7.46,0.33,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
195870,해성디에스,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,37.69,1.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
009450,경동나비엔,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,10.1,1.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
252990,샘씨엔에스,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,58.71,5.42,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
491000,리브스메드,2026-07-20,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,,4.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
051915,LG화학우,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
032350,롯데관광개발,2026-07-20,2026,일반서비스,10.0,10.0,,80.0,False,False,30.87,2.35,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
347700,스피어,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,3586.0,12.08,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
006340,대원전선,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,96.81,7.16,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
437730,삼현,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,86.64,6.38,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
071055,한국금융지주우,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
001820,삼화콘덴서,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,65.52,3.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
101490,에스앤에스텍,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,14.16,2.72,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
241710,코스메카코리아,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,18.21,3.28,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
003470,유안타증권,2026-07-20,2026,증권,10.0,10.0,,80.0,False,False,9.8,0.47,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
204270,제이앤티씨,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,3.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
009240,한샘,2026-07-20,2026,유통,10.0,10.0,,80.0,False,False,12.71,1.48,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
086450,동국제약,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,12.34,1.25,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
099320,쎄트렉아이,2026-07-20,2026,운송장비·부품,10.0,10.0,,80.0,False,False,53.15,3.26,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
376900,로킷헬스케어,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,82.97,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
293490,카카오게임즈,2026-07-20,2026,IT 서비스,10.0,10.0,,80.0,False,False,,0.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
388210,씨엠티엑스,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,,4.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
100090,SK오션플랜트,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,20.75,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
085660,차바이오텍,2026-07-20,2026,제약,10.0,10.0,,80.0,False,False,,2.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
019210,와이지-원,2026-07-20,2026,금속,10.0,10.0,,80.0,False,False,28.94,1.85,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
365550,ESR켄달스퀘어리츠,2026-07-20,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
083450,GST,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,17.05,2.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
456040,OCI,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,,0.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
232140,와이씨,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,39.58,2.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
038500,삼표시멘트,2026-07-20,2026,비금속,10.0,10.0,,80.0,False,False,19.0,0.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
499790,GS피앤엘,2026-07-20,2026,기타금융,10.0,10.0,,80.0,False,False,39.33,0.89,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
004490,세방전지,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,5.06,0.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
214320,이노션,2026-07-20,2026,광고/미디어,10.0,10.0,,80.0,False,False,8.11,0.7,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
281740,레이크머티리얼즈,2026-07-20,2026,화학,10.0,10.0,,80.0,False,False,95.3,5.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
417200,LS머트리얼즈,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,1793.33,3.93,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
000400,롯데손해보험,2026-07-20,2026,보험,10.0,10.0,,80.0,False,False,15.06,1.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
079160,CJ CGV,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,,1.29,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
213420,덕산네오룩스,2026-07-20,2026,전기·전자,10.0,10.0,,80.0,False,False,13.49,1.59,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
074600,원익QnC,2026-07-20,2026,비금속,10.0,10.0,,80.0,False,False,32.24,1.49,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
122870,와이지엔터테인먼트,2026-07-20,2026,오락·문화,10.0,10.0,,80.0,False,False,19.3,1.39,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
090710,휴림로봇,2026-07-20,2026,기계·장비,10.0,10.0,,80.0,False,False,,5.66,,,,,,,unqualified,stub,liquid_stub,False,False,False,False
